,_id,mid,msg_type,cont,nfwd,sname,uid,r_mid,r_uid,pt,nlike
207,5f7e4fa486a1fcf5e0a6731d,1313268564732903425,3,RT @mat: Updated headline: Trump Returned To The White House And Took His Mask Off While Infected With COVID-19,0,flawdanative,759387371175632900,1313264026768400385,11113,1601942599000,-1
208,5f7f8e0186a1fcf5e0b64dc0,1313267129748086784,3,RT @mat: Updated headline: Trump Returned To The White House And Took His Mask Off While Infected With COVID-19,0,AllegromyUSA,903808710748717056,1313264026768400385,11113,1601942257000,-1
209,5f7e47fe86a1fcf5e09f619c,1313266915696160769,3,RT @mat: Updated headline: Trump Returned To The White House And Took His Mask Off While Infected With COVID-19,0,bewitchedmind,62762038,1313264026768400385,11113,1601942206000,-1
210,5f822a7b86a1fcf5e0fdb91f,1313517493542031366,3,RT @mat: Facebook Took Down A Trump Post That Compared COVID-19 To The Flu https://t.co/N1wfUE9X9k via @RMac18,0,scientwest,46161469,1313515424118579201,11113,1602001949000,-1
211,5f8791dd86a1fcf5e0a71e6f,1313927365932847105,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,JohnMoraine,1272872218108837888,1313900591773409281,11113,1602099670000,-1
212,5f877baa86a1fcf5e09368e2,1313926747826483200,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,Fat_Solutions,173391890,1313900591773409281,11113,1602099522000,-1
213,5f8775e686a1fcf5e08e4b2c,1313905443979366402,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,ambiej,21072005,1313900591773409281,11113,1602094443000,-1
214,5f87809c86a1fcf5e097d0be,1313903507611758598,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,Iansmitchell,458791114,1313900591773409281,11113,1602093982000,-1
215,5f8644a186a1fcf5e08807b4,1313903082833620997,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,oler,12421082,1313900591773409281,11113,1602093880000,-1
216,5f86459786a1fcf5e088e443,1313901968255926272,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,gchiemingo,15064389,1313900591773409281,11113,1602093615000,-1
217,5f87746c86a1fcf5e08d0262,1313900849731702787,3,RT @mat: Heartbreaking  https://t.co/es9Yu3oJB0,0,summeranne,12618872,1313900591773409281,11113,1602093348000,-1
218,5f8e28c386a1fcf5e05760f7,1316129286903009281,3,RT @mat: Two Major COVID Clinical Trials Were Paused Over Safety Concerns — Which Is Exactly How Trials Should Work https://t.co/QjNmXBHnz6…,0,SchoofsFeed,2205024632,1316126726242533378,11113,1602624649000,-1
219,5fa490cf86a1fcf5e0ac1db9,1323683671153414144,3,RT @mat: Donald Trump Jr. Tweeted A World Map That Made Absolutely No Sense https://t.co/2TOKPc90R6 via @PranavDixit,0,David_MSullivan,376983054,1323683158408060929,11113,1604425754000,-1
220,5fa886e686a1fcf5e008f107,1323898748481671168,3,RT @mat: Donald Trump Is Lying About The Early Election Results https://t.co/o17RQd7ay2 via @kadiagoba,0,justinyost,7568942,1323898328065585152,11113,1604477033000,-1
221,5fa888fb86a1fcf5e00ad9fb,1323898478729179138,3,RT @mat: Donald Trump Is Lying About The Early Election Results https://t.co/o17RQd7ay2 via @kadiagoba,0,qkate,37586090,1323898328065585152,11113,1604476968000,-1
222,5fa9ec5d86a1fcf5e042f360,1324080609631870976,3,"RT @mat: Biden Narrowly Won Wisconsin, A State That Has Been Hit Hard By COVID-19 https://t.co/KotJdzfCgF via @paldhous",0,JamesVolfson,763441320652251136,1324080107107938304,11113,1604520392000,-1
223,600c5ab18e8b968c4dd52419,1334184833845628930,3,RT @mat: The Mafia Is Probably Going To Try To Get Their Hands On The COVID Vaccine https://t.co/DlkTnIM4AI via @juliareinstein,0,marymcnamara,15129460,1334182237584064512,11113,1606929427000,-1
224,5febdb46f13f3f51176b3002,1343344799395557376,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,CarrdiganButton,25533538,1341229247365410816,11113,1609113332000,-1
225,5feccc6bf13f3f51177b7c60,1342078863485136896,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Slimmasjm,91501187,1341229247365410816,11113,1608811510000,-1
226,5feb9576f13f3f511754f773,1341717116060315648,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,489,Sparkiebaby,39373519,1341229247365410816,11113,1608725263000,-1
227,5fea885ef13f3f5117420464,1341608000956604418,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,franster23,16917772,1341229247365410816,11113,1608699247000,-1
228,5fea6e08f13f3f51173393f8,1341594252674019328,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,goggination,33445567,1341229247365410816,11113,1608695970000,-1
229,5fea7e3df13f3f51173bdd12,1341589021395476481,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,tommy7764331614,1268759187049328640,1341229247365410816,11113,1608694722000,-1
230,5fea8bacf13f3f5117441205,1341588852473999365,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,brentharrell,23261957,1341229247365410816,11113,1608694682000,-1
231,5fe941c7f13f3f511717afc3,1341529633876045828,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Eriegirl1960,36982376,1341229247365410816,11113,1608680563000,-1
232,5fe943ddf13f3f51171912f2,1341526221075693574,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,BawseByrd,30923663,1341229247365410816,11113,1608679750000,-1
233,5fea3307f13f3f511726b61b,1341511593528500224,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,concernedya,46145247,1341229247365410816,11113,1608676262000,-1
234,5fe7f2d1f13f3f5117e66bba,1341503373648883714,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,cindymxza,1095384709721350144,1341229247365410816,11113,1608674302000,-1
235,5fe9065ff13f3f5117fdd29f,1341494427429134336,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,jonathantrott,40988576,1341229247365410816,11113,1608672169000,-1
236,5fe925adf13f3f5117071613,1341494228015329280,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,drainbownick,385149246,1341229247365410816,11113,1608672122000,-1
237,5fea28ebf13f3f511722a526,1341484142228226049,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Kev_legit10,2256626173,1341229247365410816,11113,1608669717000,-1
238,5fea4898f13f3f51172b5eef,1341481977858334720,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,morgandawn6,73237448,1341229247365410816,11113,1608669201000,-1
239,5fea2903f13f3f511722b590,1341481497157636103,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,amilnal,463837206,1341229247365410816,11113,1608669087000,-1
240,5fe9457cf13f3f51171a114c,1341475031830982662,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,rosheikagrant,89619136,1341229247365410816,11113,1608667545000,-1
241,5fe927e7f13f3f5117084232,1341469942206623746,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,RenMc11,1539729271,1341229247365410816,11113,1608666332000,-1
242,5fe8f437f13f3f5117fb3fc8,1341468869957980162,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,shinyshani,24394509,1341229247365410816,11113,1608666076000,-1
243,5fea3c5af13f3f511728f4a5,1341467089479946241,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,CarolSampietro4,1083556664093990912,1341229247365410816,11113,1608665652000,-1
244,5fe7f906f13f3f5117e9e725,1341452874900004866,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,myladydisdain,15018732,1341229247365410816,11113,1608662263000,-1
245,5fea2d59f13f3f511724b3eb,1341444812365565965,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Menshevixen,63747781,1341229247365410816,11113,1608660340000,-1
246,5fe64d3cf13f3f51179da12b,1341438057078272002,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,SamanthaEich,405338829,1341229247365410816,11113,1608658730000,-1
247,5fe939b9f13f3f5117129917,1341434175870648323,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,TheBuckyB,2394734594,1341229247365410816,11113,1608657804000,-1
248,5fe938fdf13f3f5117121800,1341432615786717186,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,ShamblerSynth,39707411,1341229247365410816,11113,1608657432000,-1
249,5fea29c5f13f3f511722fbfd,1341432478175809537,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,s_derrickson,365198373,1341229247365410816,11113,1608657400000,-1
250,5fea29c3f13f3f511722fab8,1341431785201299461,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,weronlystardust,19889325,1341229247365410816,11113,1608657234000,-1
251,5fe9211cf13f3f511704ca07,1341430642857394184,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,brndnxwllms,14826700,1341229247365410816,11113,1608656962000,-1
252,5fe9332ef13f3f51170e8223,1341429754281390082,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,SunRedRain,2806671070,1341229247365410816,11113,1608656750000,-1
253,5fe92125f13f3f511704d147,1341429201933643782,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,BlackElleWoods,72688314,1341229247365410816,11113,1608656618000,-1
254,5fe944f3f13f3f511719c185,1341428963709730821,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,starshine65,342538639,1341229247365410816,11113,1608656562000,-1
255,5fe7d4e6f13f3f5117d63df3,1341428329828634626,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,silverkiwis,3551655080,1341229247365410816,11113,1608656411000,-1
256,5fe9460ef13f3f51171a6705,1341423669030105088,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,lazy_anatomist,1034226623443296257,1341229247365410816,11113,1608655299000,-1
257,5fe942c1f13f3f511718544d,1341422344536002562,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,kitfm,15714910,1341229247365410816,11113,1608654984000,-1
258,5fe7ebcdf13f3f5117e298d5,1341420474794979333,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Orolando4,1217542546680958976,1341229247365410816,11113,1608654538000,-1
259,5fe91a23f13f3f511701bbe6,1341416441778745353,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,HENRY30126252,950421583063023618,1341229247365410816,11113,1608653576000,-1
260,5fe91fb6f13f3f511704156a,1341412306090139651,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,yoonjis_spouse,950468496625995777,1341229247365410816,11113,1608652590000,-1
261,5fe7ef49f13f3f5117e4735e,1341412101743652865,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,latxcvi,214702895,1341229247365410816,11113,1608652541000,-1
262,5fe7ef61f13f3f5117e48651,1341410097206059011,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,searexx,37323052,1341229247365410816,11113,1608652064000,-1
263,5fe9045cf13f3f5117fd86b9,1341409249222651904,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,SealedLipss,270703535,1341229247365410816,11113,1608651861000,-1
264,5fe9045bf13f3f5117fd867b,1341409150740402183,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,iamTraceyNicole,1250677405,1341229247365410816,11113,1608651838000,-1
265,5fe8dbc5f13f3f5117f46aec,1341409069580636162,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,KitLlwynog,994952665242193921,1341229247365410816,11113,1608651819000,-1
266,5fe7cb3ef13f3f5117d1aee8,1341408151300673536,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,avamichelep,3374634051,1341229247365410816,11113,1608651600000,-1
267,5fe92a6ff13f3f511709982a,1341408137484652552,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,tranzend,742179738,1341229247365410816,11113,1608651596000,-1
268,5fe90302f13f3f5117fd540a,1341408080370790412,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,mecopast,584002952,1341229247365410816,11113,1608651583000,-1
269,5fe7f485f13f3f5117e75909,1341407802082902017,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Joni_Looking,857936728165896204,1341229247365410816,11113,1608651516000,-1
270,5fe910eaf13f3f5117ff5632,1341407265983766529,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,JessieOnTheEdge,529861149,1341229247365410816,11113,1608651389000,-1
271,5fe930adf13f3f51170d0bc6,1341407147859566593,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,PaulHaider6,1309061953856385027,1341229247365410816,11113,1608651360000,-1
272,5fe7e659f13f3f5117dfc1df,1341406993035243524,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,auxmena,1074146118680932352,1341229247365410816,11113,1608651323000,-1
273,5fe8ee87f13f3f5117fa6036,1341406959132663810,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,melloroll,3288639917,1341229247365410816,11113,1608651315000,-1
274,5fe9299ff13f3f5117092e28,1341406059240501249,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Jazzy_Plz,4214922015,1341229247365410816,11113,1608651101000,-1
275,5fe92e9cf13f3f51170be867,1341405995201925120,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,johnwenz,104218879,1341229247365410816,11113,1608651086000,-1
276,5fe8d9e0f13f3f5117f380ce,1341405355721547776,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,PeterLGregg,1279950786265415680,1341229247365410816,11113,1608650933000,-1
277,5fe92aecf13f3f511709e3b4,1341403866361950209,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,tswiftlesbian,29796767,1341229247365410816,11113,1608650578000,-1
278,5fe92aebf13f3f511709e340,1341403622031155200,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,absentimentally,606823739,1341229247365410816,11113,1608650520000,-1
279,5fe7f196f13f3f5117e5bcb8,1341403103313223685,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,j1ddies,949357989554720773,1341229247365410816,11113,1608650396000,-1
280,5fe90db7f13f3f5117fed9cb,1341402458992619525,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,426,PatM3517,838376624240340993,1341229247365410816,11113,1608650242000,-1
281,5fe8e9cbf13f3f5117f9682a,1341402386611531776,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,426,noflippinwae,986995950190284800,1341229247365410816,11113,1608650225000,-1
282,5fe7ec55f13f3f5117e2e77a,1341402382261993473,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,426,EJ_1892,761779131885420544,1341229247365410816,11113,1608650224000,-1
283,5fe8eb58f13f3f5117f9c112,1341401734804099072,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,DJKalisemo,74626510,1341229247365410816,11113,1608650070000,-1
284,5fe8e92bf13f3f5117f94179,1341401224667684865,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,PatchAdams03,792050000,1341229247365410816,11113,1608649948000,-1
285,5fe92d27f13f3f51170b1644,1341401184389779457,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,shoesforall,60192273,1341229247365410816,11113,1608649939000,-1
286,5fe92a26f13f3f51170978c6,1341400916658958340,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,agustin_ICIJ,72954635,1341229247365410816,11113,1608649875000,-1
287,5fe9048cf13f3f5117fd9867,1341400626014654471,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Doubting_Tom,63698449,1341229247365410816,11113,1608649805000,-1
288,5fe8e91cf13f3f5117f94034,1341400588748206083,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,mclaugp1,49215713,1341229247365410816,11113,1608649797000,-1
289,5fe92cd1f13f3f51170aecbd,1341400494540017665,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,SeanRMoorhead,795724496191836165,1341229247365410816,11113,1608649774000,-1
290,5fe8f217f13f3f5117faf9a4,1341399236408201219,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,sleepy_bi,246229107,1341229247365410816,11113,1608649474000,-1
291,5fe92852f13f3f5117087a48,1341398634483621895,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,VentureTypes,716694341821960192,1341229247365410816,11113,1608649331000,-1
292,5fe8e712f13f3f5117f8af5b,1341398539180634113,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,fictionalmissp,956667403391389697,1341229247365410816,11113,1608649308000,-1
293,5fe8e5eff13f3f5117f85381,1341398077572345864,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,CEColuzzi,2316406249,1341229247365410816,11113,1608649198000,-1
294,5fe7e1d1f13f3f5117dd6ee6,1341397917723205632,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,bewaarerats,793623128370995200,1341229247365410816,11113,1608649160000,-1
295,5fe92be5f13f3f51170a6837,1341397787708157952,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,cryptidjin,700623775,1341229247365410816,11113,1608649129000,-1
296,5fe8e5e1f13f3f5117f851ed,1341397317656731656,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,A2ZIllustration,2149883480,1341229247365410816,11113,1608649017000,-1
297,5fe8e45df13f3f5117f7d1d4,1341396324017709058,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,ChillyVII,1231626965544767488,1341229247365410816,11113,1608648780000,-1
298,5fe92457f13f3f511706631f,1341394324974649346,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,rikahright,38023203,1341229247365410816,11113,1608648303000,-1
299,5fe93831f13f3f5117117cf6,1341393972464410624,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Ionaonie,7903962,1341229247365410816,11113,1608648219000,-1
300,5fe7f990f13f3f5117ea36f4,1341393940449284101,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,BklynBckstretch,39848217,1341229247365410816,11113,1608648211000,-1
301,5fe8e2e7f13f3f5117f75a89,1341393642402013184,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,TrisMiller_,1222374682294476801,1341229247365410816,11113,1608648140000,-1
302,5fe905bff13f3f5117fdbd77,1341392974517825538,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Filch1000,1151927658713944065,1341229247365410816,11113,1608647981000,-1
303,5fe92917f13f3f511708df60,1341392536640872449,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,_BeeGilly_,69134580,1341229247365410816,11113,1608647877000,-1
304,5fe922cef13f3f51170592da,1341391704914599941,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Chennylou,27998439,1341229247365410816,11113,1608647678000,-1
305,5fe8fd7ef13f3f5117fc9d44,1341388643538231299,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,blarkin18,625676145,1341229247365410816,11113,1608646949000,-1
306,5fe535a5f13f3f51178ba7e4,1341387497331417089,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,mikejcorey,14762108,1341229247365410816,11113,1608646675000,-1
307,5fe7ae6df13f3f5117ccb98c,1341386532045922305,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,MarkopoloXYZ,1925008657,1341229247365410816,11113,1608646445000,-1
308,5fe7f3a2f13f3f5117e6dda7,1341378136928358403,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Sydmyster113,214688348,1341229247365410816,11113,1608644444000,-1
309,5fe924c5f13f3f5117069d01,1341377567836626944,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,sufferface,37321506,1341229247365410816,11113,1608644308000,-1
310,5fe8dab3f13f3f5117f3e470,1341376137293926401,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,mikedoherty_ca,232955297,1341229247365410816,11113,1608643967000,-1
311,5fe932bdf13f3f51170e3f14,1341374234027802626,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,genecowan,8039552,1341229247365410816,11113,1608643513000,-1
312,5fe91e79f13f3f51170383bc,1341373635798429696,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,___KellyV,589388030,1341229247365410816,11113,1608643370000,-1
313,5fe92f48f13f3f51170c46b5,1341368751233634304,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,PNorvid,801189309256781824,1341229247365410816,11113,1608642206000,-1
314,5fe7d54bf13f3f5117d6761a,1341365061420523521,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,Grtfldedhdrose,796908781326266368,1341229247365410816,11113,1608641326000,-1
315,5fe930c2f13f3f51170d1bf1,1341364215832047616,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,MollyCals,1225827361,1341229247365410816,11113,1608641125000,-1
316,5fe8e516f13f3f5117f81931,1341364114510258176,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,a20261,5884152,1341229247365410816,11113,1608641100000,-1
317,5fe792e4f13f3f5117c7aa55,1341362459148509185,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,egregory962,2613516153,1341229247365410816,11113,1608640706000,-1
318,5fe7eb4df13f3f5117e24fb0,1341361971262832641,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,OverUnderClover,803700222186684416,1341229247365410816,11113,1608640589000,-1
319,5fe92cd9f13f3f51170af018,1341361769504268288,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,DaphneShannon,84677789,1341229247365410816,11113,1608640541000,-1
320,5fe7d3f4f13f3f5117d5c76a,1341361539723440129,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,TinaMorphis,942422990,1341229247365410816,11113,1608640487000,-1
321,5fe8dd9af13f3f5117f542fa,1341361375331946496,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,VivBWoke,826164231506632704,1341229247365410816,11113,1608640447000,-1
322,5fe7db34f13f3f5117d9be0a,1341361278590332929,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,ladara_litt,3976467209,1341229247365410816,11113,1608640424000,-1
323,5fe91bbff13f3f51170245ea,1341361001875304450,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,azeen,256722290,1341229247365410816,11113,1608640358000,-1
324,5fe7fd28f13f3f5117ec4478,1341360260930387970,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,CarolynLake,61643107,1341229247365410816,11113,1608640182000,-1
325,5fe7d9c3f13f3f5117d8ed71,1341357645177868289,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,kidpoulsbo,24245180,1341229247365410816,11113,1608639558000,-1
326,5fe8e086f13f3f5117f67a51,1341357410888413185,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,jesseraub,16196158,1341229247365410816,11113,1608639502000,-1
327,5fe91839f13f3f511701249c,1341355274196504578,3,RT @mat: Employers will no longer have to provide paid sick leave to workers who get infected with COVID-19 after Senate Majority Leader Mi…,0,tyleramartin,17124747,1341229247365410816,11113,1608638993000,-1
